case_id,category,source,fen,variant,move,mode,elapsed_s,completed_depth,engine_score_cp,nodes,nps,tt_cutoffs,null_tries,null_cutoffs,lmr_reductions,lmr_researches,futility_skips,repetition_draws,aspiration_retries,material_capture_deprioritized,qnodes,sf_best_move,sf_best_score,sf_candidate_score,sf_best_cp_equiv,sf_candidate_cp_equiv,cp_delta_raw,cp_loss,sf_best_expectation,sf_candidate_expectation,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,sf_best_pv,sf_candidate_pv
fen_0018,fen_suite,training/data/test_fens_60.txt,r1bqk2r/pp3ppp/2nbpn2/8/4P3/1N4P1/PP3PBP/RNBQ1RK1 w kq - 0 1,lmr_safe,c1g5,fixed-depth,3.67503807702451,5,58,71326,19408.23428358843,326,49,6,118,0,7568,0,0,0,36472,b1c3,+82,+22,82,22,60.0,60.0,0.6625,0.518,0.14449999999999996,0.14449999999999996,False,False,False,b1c3 e6e5 d1d3 d6e7 d3e2 c8g4 f2f3 g4e6 f1d1 d8b8 c3d5 e7d8,c1g5 e6e5 d1d2 h7h6 g5e3 f6g4 e3c5 d6c5 d2d8 c6d8 b3c5 b7b6
fen_0018,fen_suite,training/data/test_fens_60.txt,r1bqk2r/pp3ppp/2nbpn2/8/4P3/1N4P1/PP3PBP/RNBQ1RK1 w kq - 0 1,no_futility,c1g5,fixed-depth,1.8670107900106814,5,58,32338,17320.735462817003,573,47,5,1183,8,0,0,0,0,17436,b1c3,+82,+22,82,22,60.0,60.0,0.6625,0.518,0.14449999999999996,0.14449999999999996,False,False,False,b1c3 e6e5 d1d3 d6e7 d3e2 c8g4 f2f3 g4e6 f1d1 d8b8 c3d5 e7d8,c1g5 e6e5 d1d2 h7h6 g5e3 f6g4 e3c5 d6c5 d2d8 c6d8 b3c5 b7b6
fen_0018,fen_suite,training/data/test_fens_60.txt,r1bqk2r/pp3ppp/2nbpn2/8/4P3/1N4P1/PP3PBP/RNBQ1RK1 w kq - 0 1,no_selectivity,c1g5,fixed-depth,5.842693851998774,5,58,109164,18683.84734254991,706,0,0,0,0,0,0,0,0,58282,b1c3,+82,+22,82,22,60.0,60.0,0.6625,0.518,0.14449999999999996,0.14449999999999996,False,False,False,b1c3 e6e5 d1d3 d6e7 d3e2 c8g4 f2f3 g4e6 f1d1 d8b8 c3d5 e7d8,c1g5 e6e5 d1d2 h7h6 g5e3 f6g4 e3c5 d6c5 d2d8 c6d8 b3c5 b7b6
fen_0018,fen_suite,training/data/test_fens_60.txt,r1bqk2r/pp3ppp/2nbpn2/8/4P3/1N4P1/PP3PBP/RNBQ1RK1 w kq - 0 1,conservative,c1g5,fixed-depth,3.6954678730107844,5,58,76746,20767.600378967232,343,15,3,116,0,3981,0,0,9148,38320,b1c3,+82,+22,82,22,60.0,60.0,0.6625,0.518,0.14449999999999996,0.14449999999999996,False,False,False,b1c3 e6e5 d1d3 d6e7 d3e2 c8g4 f2f3 g4e6 f1d1 d8b8 c3d5 e7d8,c1g5 e6e5 d1d2 h7h6 g5e3 f6g4 e3c5 d6c5 d2d8 c6d8 b3c5 b7b6
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,baseline,c8g4,fixed-depth,2.1523074169817846,5,48,34529,16042.782609754035,512,90,61,636,9,1704,0,0,0,22320,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,no_null,c8g4,fixed-depth,3.0019699209951796,5,48,46006,15325.270142862926,1813,0,0,1827,7,6164,0,0,0,29412,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,null_safe,c8g4,fixed-depth,2.84188073099358,5,48,42978,15123.083643617234,620,44,33,637,7,1704,0,0,0,28683,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,null_no_endgame,c8g4,fixed-depth,2.1455607259995304,5,48,34529,16093.2289548292,512,90,61,636,9,1704,0,0,0,22320,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,no_lmr,c8g4,fixed-depth,4.021674145013094,5,48,64837,16121.892938640582,220,126,66,0,0,13446,0,0,0,40440,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,lmr_safe,c8g4,fixed-depth,3.015345216001151,5,48,51573,17103.51429293206,96,90,61,38,0,13370,0,0,0,30891,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,no_futility,c8g4,fixed-depth,2.2560030250169802,5,48,37937,16816.023551082988,512,90,61,636,9,0,0,0,0,24024,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,no_selectivity,c8g4,fixed-depth,9.282708140002796,5,48,176655,19030.545540770043,775,0,0,0,0,0,0,0,0,98082,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0019,fen_suite,training/data/test_fens_60.txt,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,conservative,c8g4,fixed-depth,4.715276759001426,5,48,79807,16925.199533123705,304,44,33,36,0,5509,0,0,29334,47867,c8g4,-16,-16,-16,-16,0.0,0.0,0.4865,0.4865,0.0,0.0,False,False,False,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5,c8g4 d1d2 f6d5 f4e5 e8e5 c3d5 c6d5 c2c3 d8f6 f1e1 a8e8 e1e5
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,baseline,f6d4,fixed-depth,1.678816282976186,5,-33,27088,16135.178264996757,286,92,50,588,2,1861,0,0,0,16953,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,no_null,f6d4,fixed-depth,2.202267501008464,5,-33,34354,15599.376544524492,621,0,0,1562,2,4017,0,0,0,21643,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,null_safe,f6d4,fixed-depth,1.9048731729853898,5,-33,30204,15856.173748650752,401,40,32,588,2,1861,0,0,0,19034,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,null_no_endgame,f6d4,fixed-depth,1.6402572319784667,5,-33,27088,16514.482894446162,286,92,50,588,2,1861,0,0,0,16953,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,no_lmr,f6d4,fixed-depth,2.839978053991217,5,-33,45410,15989.560178531025,360,173,81,0,0,8540,0,0,0,27170,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,lmr_safe,f6d4,fixed-depth,1.9728474009898491,5,-33,34363,17417.97159920166,370,92,50,81,0,8540,0,0,0,19533,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,no_futility,f6d4,fixed-depth,1.7874700720130932,5,-33,30810,17236.65222842082,286,92,50,588,2,0,0,0,0,18814,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,no_selectivity,f6d4,fixed-depth,5.504143814003328,5,-33,110468,20069.969777852395,1090,0,0,0,0,0,0,0,0,59702,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
fen_0020,fen_suite,training/data/test_fens_60.txt,3r1rk1/pb5p/npq1pbp1/5p2/2PBp3/PP2P1N1/B2RQPPP/3R2K1 b - - 0 1,conservative,f6d4,fixed-depth,2.4161124159872998,5,-33,45131,18679.180530413378,478,40,32,81,0,4243,0,0,13437,24960,e6e5,+59,-50,59,-50,109.0,109.0,0.571,0.4505,0.12049999999999994,0.12049999999999994,False,False,False,e6e5 d4c3 d8d3 e2e1 f5f4 g3f1 a6c5 b3b4 d3d2 e1d2 c5d3 b4b5,f6d4 d2d4 d8d4 e3d4 f8d8 d4d5 e6d5 c4d5 c6d6 b3b4 a6c7 e2d2
